,osm_id,infra_type,geometry,lanes,bridge,lit,length,road_type,length_rp10,val_rp10,length_rp20,val_rp20,length_rp50,val_rp50,length_rp100,val_rp100,length_rp200,val_rp200,length_rp500,val_rp500,NUTS-3,NUTS-2,NUTS-1,NUTS-0,dam_C1_rp10,dam_C1_rp20,dam_C1_rp50,dam_C1_rp100,dam_C1_rp200,dam_C1_rp500,dam_C2_rp10,dam_C2_rp20,dam_C2_rp50,dam_C2_rp100,dam_C2_rp200,dam_C2_rp500,dam_C3_rp10,dam_C3_rp20,dam_C3_rp50,dam_C3_rp100,dam_C3_rp200,dam_C3_rp500,dam_C4_rp10,dam_C4_rp20,dam_C4_rp50,dam_C4_rp100,dam_C4_rp200,dam_C4_rp500,dam_C5_rp10,dam_C5_rp20,dam_C5_rp50,dam_C5_rp100,dam_C5_rp200,dam_C5_rp500,dam_C6_rp10,dam_C6_rp20,dam_C6_rp50,dam_C6_rp100,dam_C6_rp200,dam_C6_rp500,dam_HZ_rp10,dam_HZ_rp20,dam_HZ_rp50,dam_HZ_rp100,dam_HZ_rp200,dam_HZ_rp500
938,491912833,residential,"LINESTRING (19.692593 41.665232, 19.6956064 41.6654135)",1.0,,,0.25186182500313425,other,0.2517747232752445,0,0.2517747232752445,0,0.2517747232752445,0,0.2517747232752445,0,0.2517747232752445,0,0.10184751908874845,64,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(181.29, 271.93, 362.58, 453.22, 543.87)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(1450.31, 2175.46, 2900.62, 3625.77, 4350.93)",4720.78,4720.78,4720.78,4720.78,4720.78,2273.24
939,491912838,residential,"LINESTRING (19.6903061 41.6626542, 19.6902356 41.6632684)",1.0,,,0.06846942489228212,other,0.06846942489228212,0,0.06846942489228212,0,0.06846942489228212,0,0.06846942489228212,0,0.06846942489228212,0,0.03797649054591186,22,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(25.06, 37.6, 50.13, 62.66, 75.19)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(200.52, 300.77, 401.03, 501.29, 601.55)",1283.8,1283.8,1283.8,1283.8,1283.8,712.06
940,491912839,residential,"LINESTRING (19.6945346 41.6670792, 19.7059186 41.6678488)",1.0,,,0.9522536071555117,other,0.9519131038588202,0,0.9519131038588202,0,0.9519131038588202,0,0.9519131038588202,0,0.9519131038588202,0,0.419696352000706,62,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(730.27, 1095.41, 1460.54, 1825.68, 2190.81)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(5842.17, 8763.26, 11684.35, 14605.43, 17526.52)",17848.37,17848.37,17848.37,17848.37,17848.37,9153.58
941,491912843,residential,"LINESTRING (19.6928482 41.6686251, 19.6966421 41.6689326, 19.6972679 41.6692954, 19.6973239 41.669421, 19.6968849 41.6702652)",1.0,,,0.49965497043943846,other,0.49901631363090637,0,0.49901631363090637,0,0.49901631363090637,0,0.49901631363090637,0,0.49901631363090637,0,0.10245435256788823,126,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(282.77, 424.16, 565.55, 706.94, 848.32)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(2262.19, 3393.29, 4524.38, 5655.48, 6786.58)",9356.56,9356.56,9356.56,9356.56,9356.56,3746.76
942,495034395,service,"LINESTRING (19.6527155 41.8340823, 19.6523719 41.8341072, 19.6524283 41.8348246, 19.6515029 41.834892, 19.6508377 41.8351918)",1.0,,,0.25024888100033016,other,0.2502384909321598,0,0.2502384909321598,0,0.2502384909321598,0,0.2502384909321598,0,0.13882056644195623,79,0.13882056644195623,105,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(288.75, 433.12, 577.49, 721.87, 866.24)","(353.99, 530.99, 707.98, 884.98, 1061.98)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(2309.97, 3464.96, 4619.95, 5774.94, 6929.92)","(2831.94, 4247.91, 5663.88, 7079.85, 8495.82)",4691.97,4691.97,4691.97,4691.97,3629.46,4508.2
943,495034396,track,"LINESTRING (19.6538964 41.8369878, 19.6527367 41.8372122, 19.6524309 41.837354, 19.6514519 41.8371462, 19.651578 41.8366106)",1.0,,,0.2754513817633972,track,0.2743192967463157,0,0.2743192967463157,0,0.2743192967463157,0,0.2743192967463157,0,0.17776290553853552,31,0.1777637811656122,57,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(33.06, 45.46, 57.86, 70.26, 82.66)","(58.31, 80.17, 102.04, 123.9, 145.77)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(264.51, 363.7, 462.89, 562.09, 661.28)","(466.45, 641.37, 816.29, 991.21, 1166.13)",5143.49,5143.49,5143.49,5143.49,3333.05,3650.38
944,495034399,track,"LINESTRING (19.6508377 41.8351918, 19.6491533 41.8353956, 19.6489763 41.8355115, 19.6487724 41.8359871, 19.6480697 41.8358513, 19.6471202 41.8358073, 19.6469217 41.8372102)",1.0,,,0.5143575848360886,track,0.23435290120865768,204,0.4460620260456008,161,0.4460618377111851,205,0.4460620260456008,224,0.5127434123130872,213,0.5127436006475029,239,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(164.75, 226.53, 288.31, 350.09, 411.88)","(277.45, 381.49, 485.54, 589.58, 693.63)","(313.92, 431.63, 549.35, 667.07, 784.79)","(320.27, 440.37, 560.48, 680.58, 800.68)","(363.92, 500.39, 636.86, 773.33, 909.8)","(373.92, 514.14, 654.36, 794.58, 934.8)","(1315.66, 1809.03, 2302.4, 2795.77, 3289.14)","(2219.6, 3051.96, 3884.31, 4716.66, 5549.01)","(2505.75, 3445.41, 4385.07, 5324.72, 6264.38)","(2535.42, 3486.2, 4436.98, 5387.76, 6338.54)","(2894.69, 3980.2, 5065.71, 6151.22, 7236.73)","(2941.35, 4044.36, 5147.37, 6250.38, 7353.38)",11530.16,19136.06,21996.42,22949.89,25746.13,27245.91
945,495036960,track,"LINESTRING (19.6137509 41.8679705, 19.6139707 41.8679608, 19.6141719 41.8678449)",1.0,,,0.040554990674716886,track,0.03936879409810219,11,0.03936883995802415,50,0.03936883995802415,97,0.03936883995802415,116,0.03936883995802415,143,0.03936883995802415,171,AL013,AL01,AL0,AL,"(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(2.6, 3.57, 4.55, 5.52, 6.5)","(11.81, 16.24, 20.67, 25.1, 29.53)","(19.21, 26.42, 33.62, 40.83, 48.03)","(20.94, 28.8, 36.65, 44.51, 52.36)","(23.07, 31.72, 40.37, 49.02, 57.68)","(25.27, 34.75, 44.23, 53.71, 63.19)","(20.79, 28.58, 36.38, 44.17, 51.97)","(94.49, 129.92, 165.35, 200.78, 236.21)","(153.7, 211.33, 268.97, 326.6, 384.24)","(167.55, 230.39, 293.22, 356.05, 418.88)","(184.56, 253.77, 322.98, 392.19, 461.4)","(202.2, 278.02, 353.85, 429.67, 505.5)",738.16,738.17,1210.0,1362.95,1570.23,1747.98
946,514426641,trunk,"LINESTRING (19.7139435 41.6848529, 19.7147315 41.6854835)",2.0,,,0.09596751108712183,trunk,0.09596751108712183,0,0.02060075627082238,26,0.02060075627082238,42,0.02060075627082238,46,0.02060075627082238,61,0.02060075627082238,71,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(133.9, 200.86, 267.81, 334.76, 401.71)","(216.31, 324.46, 432.62, 540.77, 648.92)","(236.91, 355.36, 473.82, 592.27, 710.73)","(370.81, 556.22, 741.63, 927.03, 1112.44)","(473.82, 710.73, 947.63, 1184.54, 1421.45)","(0.0, 0.0, 0.0, 0.0, 0.0)","(267.81, 401.71, 535.62, 669.52, 803.43)","(432.62, 648.92, 865.23, 1081.54, 1297.85)","(473.82, 710.73, 947.63, 1184.54, 1421.45)","(741.63, 1112.44, 1483.25, 1854.07, 2224.88)","(947.63, 1421.45, 1895.27, 2369.09, 2842.9)","(0.0, 0.0, 0.0, 0.0, 0.0)","(26.78, 40.17, 53.56, 66.95, 80.34)","(43.26, 64.89, 86.52, 108.15, 129.78)","(47.38, 71.07, 94.76, 118.45, 142.15)","(62.83, 94.25, 125.66, 157.08, 188.5)","(73.13, 109.7, 146.27, 182.83, 219.4)","(0.0, 0.0, 0.0, 0.0, 0.0)","(200.86, 301.29, 401.71, 502.14, 602.57)","(324.46, 486.69, 648.92, 811.15, 973.39)","(355.36, 533.04, 710.73, 888.41, 1066.09)","(527.89, 791.84, 1055.79, 1319.74, 1583.68)","(656.65, 984.97, 1313.3, 1641.62, 1969.95)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",7197.56,1545.06,1545.06,1545.06,1776.2,1986.32
947,514426642,trunk,"LINESTRING (19.7109134 41.6828097, 19.7122177 41.6835747, 19.7139435 41.6848529)",2.0,,,0.3399899569955929,trunk,0.08713222004898001,165,0.08713222004898001,180,0.08713222004898001,196,0.08713222004898001,203,0.08713222004898001,215,0.08713222004898001,224,AL013,AL01,AL0,AL,"(8985.51, 13478.27, 17971.02, 22463.78, 26956.53)","(9802.37, 14703.56, 19604.75, 24505.94, 29407.12)","(10673.7, 16010.55, 21347.39, 26684.24, 32021.09)","(10973.21, 16459.82, 21946.43, 27433.03, 32919.64)","(11299.96, 16949.94, 22599.92, 28249.9, 33899.88)","(11545.02, 17317.53, 23090.04, 28862.55, 34635.06)","(11545.02, 17317.53, 23090.04, 28862.55, 34635.06)","(12198.51, 18297.77, 24397.02, 30496.28, 36595.53)","(12895.57, 19343.35, 25791.14, 32238.92, 38686.71)","(13151.52, 19727.28, 26303.04, 32878.8, 39454.56)","(13478.27, 20217.4, 26956.53, 33695.66, 40434.8)","(13723.32, 20584.99, 27446.65, 34308.31, 41169.97)","(2886.25, 4329.38, 5772.51, 7215.64, 8658.76)","(3049.63, 4574.44, 6099.26, 7624.07, 9148.88)","(3223.89, 4835.84, 6447.78, 8059.73, 9671.68)","(3275.63, 4913.44, 6551.25, 8189.07, 9826.88)","(3308.3, 4962.45, 6616.6, 8270.75, 9924.9)","(3332.81, 4999.21, 6665.61, 8332.02, 9998.42)","(23416.78, 35125.18, 46833.57, 58541.96, 70250.35)","(25050.51, 37575.77, 50101.03, 62626.28, 75151.54)","(26793.16, 40189.74, 53586.32, 66982.89, 80379.47)","(27310.51, 40965.76, 54621.01, 68276.26, 81931.52)","(27637.25, 41455.88, 55274.5, 69093.13, 82911.75)","(27882.31, 41823.47, 55764.62, 69705.78, 83646.93)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",15161.01,15945.2,16781.67,17108.41,17578.93,17931.81
948,514426643,trunk_link,"LINESTRING (19.7109079 41.6818472, 19.7119202 41.6825028, 19.7126645 41.6828563, 19.7127906 41.6831316)",2.0,,,0.21822836834777062,trunk,0.2170741449558314,0,0.2170741449558314,0,0.2170741449558314,0,0.2170741449558314,0,0.2170741449558314,0,0.07356078112220947,10,AL013,AL01,AL0,AL,"(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(183.9, 275.85, 367.8, 459.75, 551.71)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(367.8, 551.71, 735.61, 919.51, 1103.41)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(36.78, 55.17, 73.56, 91.95, 110.34)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)","(275.85, 413.78, 551.71, 689.63, 827.56)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",16280.56,16280.56,16280.56,16280.56,16280.56,5517.06
949,514426644,trunk_link,"LINESTRING (19.7139435 41.6848529, 19.7128764 41.6841594, 19.7116556 41.6840616)",1.0,,,0.22159512175067128,trunk,0.01732543078566826,65,0.01732543078566826,80,0.01732543078566826,96,0.01732543078566826,103,0.01732543078566826,115,0.01732543078566826,125,AL013,AL01,AL0,AL,"(259.88, 389.82, 519.76, 649.7, 779.64)","(357.34, 536.01, 714.67, 893.34, 1072.01)","(461.29, 691.93, 922.58, 1153.22, 1383.87)","(531.13, 796.7, 1062.27, 1327.83, 1593.4)","(706.55, 1059.83, 1413.11, 1766.38, 2119.66)","(852.74, 1279.1, 1705.47, 2131.84, 2558.21)","(519.76, 779.64, 1039.53, 1299.41, 1559.29)","(714.67, 1072.01, 1429.35, 1786.69, 2144.02)","(922.58, 1383.87, 1845.16, 2306.45, 2767.74)","(1013.54, 1520.31, 2027.08, 2533.84, 3040.61)","(1169.47, 1754.2, 2338.93, 2923.67, 3508.4)","(1299.41, 1949.11, 2598.81, 3248.52, 3898.22)","(42.23, 63.35, 84.46, 105.58, 126.69)","(51.98, 77.96, 103.95, 129.94, 155.93)","(62.37, 93.56, 124.74, 155.93, 187.11)","(85.44, 128.15, 170.87, 213.59, 256.31)","(167.3, 250.95, 334.6, 418.25, 501.9)","(235.52, 353.28, 471.04, 588.79, 706.55)","(365.46, 548.19, 730.92, 913.65, 1096.37)","(487.28, 730.92, 974.56, 1218.19, 1461.83)","(617.22, 925.83, 1234.44, 1543.05, 1851.66)","(805.63, 1208.45, 1611.27, 2014.08, 2416.9)","(1429.35, 2144.02, 2858.7, 3573.37, 4288.04)","(1949.11, 2923.67, 3898.22, 4872.78, 5847.33)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",912.62,1067.25,1232.18,1297.07,1391.67,1470.5
950,514426645,trunk_link,"LINESTRING (19.7098316 41.6826888, 19.7112899 41.6838589, 19.7116556 41.6840616)",2.0,,,0.216174461939654,trunk,0.19452918236183675,165,0.19452918236183675,180,0.19452854983342416,196,0.19452918236183675,203,0.19452854983342416,214,0.21572044013416283,170,AL013,AL01,AL0,AL,"(20060.82, 30091.23, 40121.64, 50152.05, 60182.47)","(21884.53, 32826.8, 43769.07, 54711.33, 65653.6)","(23829.75, 35744.62, 47659.49, 59574.37, 71489.24)","(24498.52, 36747.78, 48997.04, 61246.3, 73495.56)","(25167.13, 37750.7, 50334.26, 62917.83, 75501.39)","(22920.3, 34380.45, 45840.59, 57300.74, 68760.89)","(25775.12, 38662.67, 51550.23, 64437.79, 77325.35)","(27234.09, 40851.13, 54468.17, 68085.21, 81702.26)","(28790.23, 43185.34, 57580.45, 71975.56, 86370.68)","(29361.75, 44042.62, 58723.5, 73404.37, 88085.25)","(30030.34, 45045.52, 60060.69, 75075.86, 90091.03)","(29122.26, 43683.39, 58244.52, 72805.65, 87366.78)","(6443.78, 9665.67, 12887.56, 16109.45, 19331.34)","(6808.52, 10212.78, 13617.04, 17021.3, 20425.56)","(7197.56, 10796.33, 14395.11, 17993.89, 21592.67)","(7313.08, 10969.62, 14626.16, 18282.7, 21939.24)","(7379.93, 11069.89, 14759.85, 18449.82, 22139.78)","(7280.56, 10920.85, 14561.13, 18201.41, 21841.69)","(52279.72, 78419.58, 104559.44, 130699.29, 156839.15)","(55927.14, 83890.71, 111854.28, 139817.85, 167781.42)","(59817.53, 89726.29, 119635.06, 149543.82, 179452.59)","(60972.74, 91459.11, 121945.48, 152431.85, 182918.22)","(61641.23, 92461.85, 123282.47, 154103.09, 184923.7)","(59323.12, 88984.68, 118646.24, 148307.8, 177969.36)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)","(0, 0, 0, 0, 0)",33848.08,35598.84,37466.2,38195.8,39158.6,38182.52
